1.598017489319117357e-01,8.822763065787916914e-02,8.075319709920483757e-02,6.974596323218128224e-02,2.276873188213336119e-01,7.434992120373512536e-02,9.052743687891282032e-02,1.973187165240752050e-01,1.205259781845611639e-01,1.684942666516421605e-01,1.158187332727556584e-01,4.752340145007193095e-02,1.546200351566101583e-01,1.788541317893800331e-01,1.928210781502768534e-01,7.040962385823451575e-02,1.616537429650275470e-01,1.386737999235748142e-01,9.020228225120165144e-02,2.307574430811891175e-01,3.879241888453306003e-02,1.648702179016895142e-01,2.319970418574523463e-01,2.319970418574523463e-01,1.523497493611520315e-01,2.310474265594694432e-01,2.319970418574523463e-01,1.532617884755782534e-01,1.243934994275831124e-01,2.008127909477422368e-02,2.319970418574523463e-01,2.319970418574523463e-01,2.319970418574523463e-01,2.319970418574523463e-01,1.669353885632917089e-01,1.953235042806379385e-01
2.807284275212546323e-02,8.982456547810114753e-03,1.530614338507639907e-02,6.724101174356172939e-02,9.574981546912528230e-02,1.136263594424867865e-02,5.667957889526188675e-02,5.173879955817355103e-03,1.658816825724431995e-03,6.288877874935211443e-02,2.784410553105533606e-02,1.871000027526642517e-02,5.330682062249883502e-02,2.172990002488453185e-02,4.732334707512313166e-02,1.888021430544346846e-01,8.115127095181103034e-02,8.430350402959320422e-02,1.013297682170878344e-01,5.344339472640650957e-02,7.835372358511943913e-02,2.824968443611994839e-01,2.846523870862598948e-01,3.469139114010501013e-01,3.469139114010501013e-01,2.018957160252927707e-01,5.498596870811342519e-02,4.319319815252043587e-02,1.512346344102011853e-01,3.469139114010501013e-01,3.469139114010501013e-01,3.469139114010501013e-01,2.347012985014745035e-01,5.196967355717346110e-02,1.114643602486590085e-01,3.591810062235074874e-02
1.354840658550723054e-01,5.936694085364754847e-02,9.545767563057243332e-02,1.171961620102966312e-01,2.878965283064705560e-01,2.514366420226209486e-01,6.659607430066777356e-02,5.013833277988455350e-02,1.058855134953492622e-01,2.360130485526780730e-01,7.842136476644070986e-02,8.771165524079317655e-02,2.155499371014795718e-01,1.805222359382721575e-01,2.289499846422820839e-01,1.438692803481453064e-01,8.218582710691223203e-02,3.842654411739620385e-02,2.252389630875687720e-01,1.307780738531929554e-01,1.251430543005396245e-01,2.523338605321333028e-01,2.908408278887282261e-01,1.899168985820465227e-01,1.384887031923590084e-01,5.017209246969276532e-02,8.793460788414023122e-02,6.314861479894223750e-02,1.558494602907138822e-02,1.098938817372134141e-01,1.470133566288544802e-01,1.730799978791863203e-01,2.908408278887282261e-01,2.908408278887282261e-01,1.500341279748362844e-01,6.515987812777115917e-02
2.280397697045612737e-01,5.368025924027362145e-02,1.131526168071846500e-01,6.587765608329383682e-02,1.573563981043523963e-01,9.694349214334217757e-02,2.054661783348005755e-01,1.972307763824124871e-01,1.517142606839150532e-01,1.444669904989121789e-01,8.038590476391979656e-02,2.372722912827136821e-01,2.372722912827136821e-01,1.103968066904316286e-01,1.767598229519564967e-01,4.226819324145063977e-02,8.826600450148772148e-02,1.333807191610441312e-01,6.876948918386656395e-02,5.898569788382435064e-02,2.372722912827136821e-01,2.372722912827136821e-01,1.984786527895177621e-01,5.892458695811229885e-02,3.874263901073334709e-02,7.753323756721097748e-02,8.706130487601509982e-02,2.045013399476851845e-01,1.363236677477248637e-01,2.372722912827136821e-01,2.372722912827136821e-01,2.372722912827136821e-01,7.461593221732473746e-02,2.372722912827136821e-01,2.296215309231514345e-01,2.372722912827136821e-01
3.885408401553302332e-02,1.294218210597980478e-02,4.736942839097146862e-02,4.018247647625567548e-02,9.297619385249933366e-02,2.713616732904132814e-02,3.307121184190344593e-02,3.299835850021769212e-02,7.489931114448118536e-03,5.747528500143422869e-02,1.776301500489032847e-01,2.818527237759453352e-01,2.818527237759453352e-01,2.810234957703811043e-01,1.256883036893049477e-01,7.517005918010224996e-02,5.870665351745192606e-02,1.730407128054938307e-02,1.227978635220622894e-01,2.745687898104043345e-01,2.818527237759453352e-01,2.722254692707313239e-01,2.686849804060023050e-01,5.846481713129495633e-02,3.362159036859657668e-02,1.071630108010488136e-01,9.134150919519538891e-02,1.856771176209538743e-01,1.576516280065398956e-01,1.613391792566757910e-01,2.818527237759453352e-01,1.962862577550961718e-01,1.015717931813128472e-01,2.818527237759453352e-01,6.846731189003736617e-02,2.158268254691694255e-01
7.220048949120579096e-02,1.329214506675265584e-01,7.257018122232952728e-02,1.298356334302946946e-01,2.689644476910707516e-01,2.689644476910707516e-01,2.689644476910707516e-01,5.845510253749341967e-02,8.739581738508631070e-02,4.431628103687493964e-02,1.178747995507529456e-01,2.361494179664361519e-03,4.664896968125652188e-02,9.477765073769969795e-02,2.689644476910707516e-01,2.689644476910707516e-01,2.526063709218904219e-01,9.341515243943271374e-02,5.971335371762288152e-02,2.680899519129623793e-02,1.412073999212536957e-01,1.722546108455977609e-01,2.689644476910707516e-01,2.062509365156226238e-01,1.085004923041852781e-01,1.119504087752305754e-01,5.798202043993107291e-02,1.348682198940776289e-01,1.797453191247381510e-01,8.809282874165709487e-02,2.077323344099016589e-01,1.915634465047599821e-01,1.028954675300703531e-01,8.155879504462505702e-02,2.689644476910707516e-01,2.419480829599201244e-01
6.334433039255302211e-02,4.262822482325358958e-02,9.167682154776901626e-02,4.571929154736515538e-02,3.319593826010642373e-02,1.816486654430278860e-02,7.225203833775508191e-03,6.787127641951553984e-03,6.601583647934901322e-02,1.544249729425942186e-01,2.090602041269245259e-01,2.712271237109716848e-01,2.712271237109716848e-01,1.114078799327416769e-01,7.446419045991127528e-02,5.531037306875930676e-02,1.539464202185939490e-01,2.676279445448175864e-01,4.154812971974945757e-02,2.712271237109716848e-01,2.712271237109716848e-01,2.178931672883474280e-01,1.987121597501171621e-01,1.277694972521540573e-01,5.654337312497559331e-02,1.168477397494244868e-01,8.246547665925402226e-02,1.803196153486369413e-01,2.136436510034216973e-01,2.225286834498851063e-01,7.338044989291205022e-02,1.620336227833943099e-01,1.633144126675046826e-01,2.712271237109716848e-01,1.945599717163727649e-01,2.712271237109716848e-01
6.157762195650623438e-02,4.081028959180999643e-02,7.912975618188131111e-02,1.068126725933917776e-01,2.318952981316652895e-01,1.888944592215366092e-01,2.394684483143981746e-01,8.704140255366502044e-02,6.051554638104766209e-02,1.481567264677277340e-01,8.469650155344476961e-02,9.785764477753190749e-02,2.394684483143981746e-01,2.394684483143981746e-01,4.670643723414482501e-02,4.178037323282851601e-02,3.932441408043704789e-02,7.553785910616868382e-02,1.845311950685104563e-01,2.394684483143981746e-01,1.145385837243436539e-01,1.126282795794326247e-01,2.366608261193529905e-01,1.422026392071429335e-01,2.394684483143981746e-01,1.435873008163811859e-01,2.394684483143981746e-01,9.784851583142441245e-02,1.117539023210595006e-01,1.252066842591635087e-01,1.331413230011856130e-01,2.394684483143981746e-01,2.383365490672393339e-01,2.360163469022360794e-01,2.070239559850570732e-01,2.394684483143981746e-01
1.652233726349093268e-01,1.407508616588369621e-01,7.724512900942404059e-02,1.678644575092805846e-01,2.423040618573946425e-01,1.445052654336287656e-01,9.704966497195426089e-02,2.423040618573946425e-01,1.923067086374019852e-01,1.265874710799411995e-01,1.328198564760419420e-01,2.423040618573946425e-01,2.097912437353445514e-01,2.234141738307201808e-01,7.948587965888014029e-02,9.580111959203757577e-02,2.423040618573946425e-01,1.717317195295459120e-01,2.012298596984744836e-01,2.030858069380088726e-01,1.616796890574284107e-01,8.110873846708097079e-02,2.139350463189495510e-01,4.039041965499572118e-02,1.630026739602607466e-01,2.423040618573946425e-01,1.401551376060953258e-01,1.032924809584306325e-01,1.125345556721342177e-01,1.426910257077814159e-01,2.423040618573946425e-01,1.946755291192922288e-01,1.266671147621830085e-01,9.687241175073824095e-02,2.801012365299829915e-02,1.036373214729843645e-01
2.445417243393791795e-01,1.426484075070074686e-01,1.117439757614361179e-01,7.073715503985339437e-02,1.093913371099470289e-01,1.090427397599215698e-01,5.062140578110407158e-02,1.067297712535660581e-01,2.114828490723486554e-01,1.419706914499812567e-01,5.608114721652435880e-02,1.387767031789839123e-01,7.320598509309247937e-02,1.301505620449112388e-01,1.411023735381103372e-01,1.367544700840109817e-01,1.826113710817419966e-01,1.571346206286277358e-01,1.841064865446334076e-01,2.445417243393791795e-01,1.641038458035432024e-01,2.224387155302078589e-01,2.445417243393791795e-01,2.445417243393791795e-01,1.048722548965665691e-01,1.473874484084225223e-01,9.677075027464643320e-02,1.988149913476543462e-01,2.011405783855891027e-01,2.177269391742812921e-01,1.824327119310331646e-01,2.445417243393791795e-01,2.445417243393791795e-01,9.758911250317064967e-02,1.579293937020060101e-01,1.085658185168514728e-01
